split,seed,score_source,allocation,decision,budget,system_budget_per_hour,mechanical_budget_per_hour,annotation_category,n_events,detected_events,event_onset_recall,false_alarm_events,normal_hours,false_alarms_per_hour,avg_detection_time_s,max_detection_time_s
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Outputs,25,7,0.28,22,0.7446180683333333,29.545348059095915,9.290133857142848,14.955773999999963
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Outputs+Controls,41,10,0.24390243902439024,32,1.206307534722222,26.527232135185727,9.504105099999986,19.028987999999913
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Position.X,54,6,0.1111111111111111,15,0.9378571405555555,15.993907122266508,24.174314499999948,49.99851699999999
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Position.Y,55,1,0.01818181818181818,22,1.0971975144444444,20.051084431356458,28.932611000000037,28.932611000000037
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Position.Z,113,1,0.008849557522123894,14,1.4244670750000001,9.828236991718462,3.961555999999973,3.961555999999973
split_04,4,channel_union,dengeli,cusum,critical,1.33,0.67,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,45.018299999999954,45.018299999999954
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.X,54,5,0.09259259259259259,11,0.9378571405555555,11.72886522299544,21.912615600000002,33.531859999999995
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.Y,55,0,0.0,10,1.0971975144444444,9.114129286980209,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Position.Z,113,0,0.0,2,1.4244670750000001,1.4040338559597805,,
split_04,4,channel_union,dengeli,threshold,advisory,8.0,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Controls,16,11,0.6875,5,0.5049052622222222,9.90284786891242,1.9127441818181823,3.9670639999999935
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Outputs,25,16,0.64,6,0.7446180683333333,8.05782219793525,4.584212062499999,8.046312999999998
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Outputs+Controls,41,27,0.6585365853658537,10,1.206307534722222,8.28976004224554,3.4958362592592587,8.046312999999998
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.X,54,3,0.05555555555555555,10,0.9378571405555555,10.662604748177673,15.682766333333333,27.02733099999999
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.Y,55,1,0.01818181818181818,10,1.0971975144444444,9.114129286980209,7.947768999999994,7.947768999999994
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Position.Z,113,0,0.0,2,1.4244670750000001,1.4040338559597805,,
split_04,4,channel_union,dengeli,k_of_n,advisory,8.0,4.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Controls,16,5,0.3125,15,0.5049052622222222,29.708543606737262,4.595512200000013,8.033654999999953
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Outputs,25,11,0.44,28,0.7446180683333333,37.60317025703117,11.011899818181815,30.012653
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Outputs+Controls,41,16,0.3902439024390244,39,1.206307534722222,32.3300641647576,9.006778687500002,30.012653
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.X,54,21,0.3888888888888889,34,0.9378571405555555,36.25285614380409,18.80427066666665,44.090149
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.Y,55,9,0.16363636363636364,44,1.0971975144444444,40.102168862712915,37.793240999999995,158.04163199999994
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Position.Z,113,3,0.02654867256637168,18,1.4244670750000001,12.636304703638023,1.6570703333332848,2.9472000000000023
split_04,4,channel_union,dengeli,cusum,advisory,8.0,4.0,Velocity,2,2,1.0,0,0.0036470161111110933,0.0,8.539062499999943,14.030549999999948
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Position.X,54,0,0.0,0,0.9378571405555555,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Position.Y,55,0,0.0,0,1.0971975144444444,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,esit,threshold,critical,1.0,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Position.X,54,4,0.07407407407407407,5,0.9378571405555555,5.331302374088836,24.141603,34.552909
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Position.Y,55,0,0.0,3,1.0971975144444444,2.7342387860940622,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Position.Z,113,0,0.0,0,1.4244670750000001,0.0,,
split_04,4,channel_union,esit,k_of_n,critical,1.0,1.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Actuator Controls,16,3,0.1875,14,0.5049052622222222,27.727974032954776,7.363470666666633,13.028856999999903
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Actuator Outputs,25,7,0.28,22,0.7446180683333333,29.545348059095915,6.717265857142853,10.079532
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Actuator Outputs+Controls,41,10,0.24390243902439024,33,1.206307534722222,27.35620813941028,6.911127299999987,13.028856999999903
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Actuator Thrust,2,0,0.0,1,0.06510427361111108,15.359974768681454,,
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Position.X,54,6,0.1111111111111111,16,0.9378571405555555,17.060167597084273,24.662683166666664,53.089595
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Position.Y,55,1,0.01818181818181818,21,1.0971975144444444,19.139671502658437,26.094814000000014,26.094814000000014
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Position.Z,113,1,0.008849557522123894,15,1.4244670750000001,10.530253919698353,1.9288719999999557,1.9288719999999557
split_04,4,channel_union,esit,cusum,critical,1.0,1.0,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,48.98828400000002,48.98828400000002
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Controls,16,0,0.0,0,0.5049052622222222,0.0,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Outputs,25,0,0.0,0,0.7446180683333333,0.0,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Outputs+Controls,41,0,0.0,0,1.206307534722222,0.0,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Actuator Thrust,2,0,0.0,0,0.06510427361111108,0.0,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Position.X,54,5,0.09259259259259259,11,0.9378571405555555,11.72886522299544,21.912615600000002,33.531859999999995
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Position.Y,55,0,0.0,10,1.0971975144444444,9.114129286980209,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Position.Z,113,0,0.0,2,1.4244670750000001,1.4040338559597805,,
split_04,4,channel_union,esit,threshold,advisory,6.0,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Controls,16,11,0.6875,5,0.5049052622222222,9.90284786891242,1.9127441818181823,3.9670639999999935
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Outputs,25,16,0.64,6,0.7446180683333333,8.05782219793525,4.584212062499999,8.046312999999998
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Outputs+Controls,41,27,0.6585365853658537,10,1.206307534722222,8.28976004224554,3.4958362592592587,8.046312999999998
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Actuator Thrust,2,1,0.5,0,0.06510427361111108,0.0,1.928959999999961,1.928959999999961
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Battery,2,0,0.0,1,0.06345890611111113,15.758229400442001,,
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.X,54,3,0.05555555555555555,10,0.9378571405555555,10.662604748177673,15.682766333333333,27.02733099999999
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.Y,55,1,0.01818181818181818,10,1.0971975144444444,9.114129286980209,7.947768999999994,7.947768999999994
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Position.Z,113,0,0.0,2,1.4244670750000001,1.4040338559597805,,
split_04,4,channel_union,esit,k_of_n,advisory,6.0,6.0,Velocity,2,0,0.0,0,0.0036470161111110933,0.0,,
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Controls,16,6,0.375,15,0.5049052622222222,29.708543606737262,3.3557996666666696,7.020790999999917
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Outputs,25,12,0.48,27,0.7446180683333333,36.26019989070863,9.64576616666666,25.95426299999997
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Outputs+Controls,41,18,0.43902439024390244,38,1.206307534722222,31.501088160533047,7.549110666666662,25.95426299999997
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Actuator Thrust,2,0,0.0,2,0.06510427361111108,30.719949537362908,,
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Battery,2,0,0.0,0,0.06345890611111113,0.0,,
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Position.X,54,9,0.16666666666666666,26,0.9378571405555555,27.722772345261948,36.928296444444406,71.986897
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Position.Y,55,4,0.07272727272727272,31,1.0971975144444444,28.253800789638646,54.00689,156.03310699999997
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Position.Z,113,1,0.008849557522123894,21,1.4244670750000001,14.742355487577695,0.9168000000000021,0.9168000000000021
split_04,4,channel_union,esit,cusum,advisory,6.0,6.0,Velocity,2,1,0.5,0,0.0036470161111110933,0.0,29.055115999999998,29.055115999999998
