case_id,domain,fault_family,knn_family_agreement,knn_domain_agreement
SIL-Sensors/dece-gyro/TestCase_113_1503000112,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_114_1503000113,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_115_1503000114,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_116_1503000115,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_117_1503000116,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_118_1503000117,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_119_1503000118,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_120_1503000119,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_121_1503000120,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_122_1503000121,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_123_1503000122,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_124_1503000123,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_125_1503000124,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_126_1503000125,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_137_1503000136,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-gyro/TestCase_138_1502000137,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_112_1505000111,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_113_1505000112,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_114_1505000113,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_115_1505000114,SIL,Sensor,0.2,1.0
SIL-Sensors/dece-mag/TestCase_116_1505000115,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_117_1505000116,SIL,Sensor,0.6,1.0
SIL-Sensors/dece-mag/TestCase_118_1505000117,SIL,Sensor,0.8,1.0
SIL-Sensors/dece-mag/TestCase_119_1505000118,SIL,Sensor,0.8,1.0
SIL-Sensors/dece-mag/TestCase_120_1505000119,SIL,Sensor,0.8,1.0
SIL-Sensors/dece-mag/TestCase_121_1505000120,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_122_1505000121,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_123_1505000122,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_124_1505000123,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_125_1505000124,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_126_1505000125,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_137_1505000136,SIL,Sensor,1.0,1.0
SIL-Sensors/dece-mag/TestCase_138_1505000137,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_10_1006000009,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_11_1006000010,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_127_1006000126,SIL,Sensor,0.8,0.6
SIL-Sensors/hover-GPS/TestCase_128_1006000127,SIL,Sensor,0.8,0.6
SIL-Sensors/hover-GPS/TestCase_12_1006000011,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_13_1006000012,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_14_1006000013,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_15_1006000014,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_16_1006000015,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_17_1006000016,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_18_1006000017,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_19_1006000018,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_1_1006000000,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_20_1006000019,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_21_1006000020,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_22_1006000021,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-GPS/TestCase_23_1006000022,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_24_1006000023,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-GPS/TestCase_25_1006000024,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_26_1006000025,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_27_1006000026,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_2_1006000001,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-GPS/TestCase_3_1006000002,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-GPS/TestCase_4_1006000003,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_5_1006000004,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_6_1006000005,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_7_1006000006,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-GPS/TestCase_8_1006000007,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-GPS/TestCase_9_1006000008,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_10_1002000009,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_11_1002000010,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_127_1502000126,SIL,Sensor,0.4,0.4
SIL-Sensors/hover-acce/TestCase_128_1502000127,SIL,Sensor,0.6,0.6
SIL-Sensors/hover-acce/TestCase_12_1002000011,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_13_1002000012,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_14_1002000013,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-acce/TestCase_15_1002000014,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_16_1002000015,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_17_1002000016,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-acce/TestCase_18_1002000017,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_19_1002000018,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_1_1002000000,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_20_1002000019,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_21_1002000020,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_22_1002000021,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_23_1002000022,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-acce/TestCase_24_1002000023,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_25_1002000024,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_26_1002000025,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_27_1002000026,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_2_1002000001,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-acce/TestCase_3_1002000002,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_4_1002000003,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_5_1002000004,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-acce/TestCase_6_1002000005,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_7_1002000006,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-acce/TestCase_8_1002000007,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-acce/TestCase_9_1002000008,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_10_1004000009,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_11_1004000010,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-baro/TestCase_127_1004000126,SIL,Sensor,1.0,0.8
SIL-Sensors/hover-baro/TestCase_128_1004000127,SIL,Sensor,1.0,0.8
SIL-Sensors/hover-baro/TestCase_12_1004000011,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_13_1004000012,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_14_1004000013,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_15_1004000014,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_16_1004000015,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_17_1004000016,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_18_1004000017,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_19_1004000018,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_1_1004000000,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_20_1004000019,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_21_1004000020,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_22_1004000021,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_23_1004000022,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_24_1004000023,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_25_1004000024,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_26_1004000025,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_27_1004000026,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-baro/TestCase_2_1004000001,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_3_1004000002,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_4_1004000003,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_5_1004000004,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_6_1004000005,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_7_1004000006,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_8_1004000007,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-baro/TestCase_9_1004000008,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_10_1003000009,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_11_1003000010,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_127_1003000126,SIL,Sensor,0.4,0.6
SIL-Sensors/hover-gyro/TestCase_128_1003000127,SIL,Sensor,0.0,1.0
SIL-Sensors/hover-gyro/TestCase_12_1003000011,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_13_1003000012,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_14_1003000013,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-gyro/TestCase_15_1003000014,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-gyro/TestCase_16_1003000015,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_17_1003000016,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-gyro/TestCase_18_1003000017,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_19_1003000018,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_1_1003000000,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-gyro/TestCase_20_1003000019,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_21_1003000020,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-gyro/TestCase_22_1003000021,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_23_1003000022,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-gyro/TestCase_24_1003000023,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_25_1003000024,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-gyro/TestCase_26_1003000025,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_27_1003000026,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_2_1003000001,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_3_1003000002,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_4_1003000003,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_5_1003000004,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_6_1003000005,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-gyro/TestCase_7_1003000006,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-gyro/TestCase_8_1003000007,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-gyro/TestCase_9_1003000008,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_10_1005000009,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_11_1005000010,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_127_1005000126,SIL,Sensor,0.2,1.0
SIL-Sensors/hover-mag/TestCase_128_1005000127,SIL,Sensor,0.0,0.0
SIL-Sensors/hover-mag/TestCase_12_1005000011,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_13_1005000012,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_14_1005000013,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_15_1005000014,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_16_1005000015,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_17_1005000016,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_18_1005000017,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_19_1005000018,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_1_1005000000,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_20_1005000019,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-mag/TestCase_21_1005000020,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_22_1005000021,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_23_1005000022,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_24_1005000023,SIL,Sensor,0.6,1.0
SIL-Sensors/hover-mag/TestCase_25_1005000024,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_26_1005000025,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_27_1005000026,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_2_1005000001,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_3_1005000002,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_4_1005000003,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_5_1005000004,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_6_1005000005,SIL,Sensor,0.8,1.0
SIL-Sensors/hover-mag/TestCase_7_1005000006,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_8_1005000007,SIL,Sensor,1.0,1.0
SIL-Sensors/hover-mag/TestCase_9_1005000008,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_133_1206000132,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_134_1206000133,SIL,Sensor,0.8,0.8
SIL-Sensors/velocity-GPS/TestCase_82_1206000081,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_83_1206000082,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_84_1206000083,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_85_1206000084,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_86_1206000085,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_87_1206000086,SIL,Sensor,0.4,0.0
SIL-Sensors/velocity-GPS/TestCase_88_1206000087,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_89_1206000088,SIL,Sensor,0.4,0.0
SIL-Sensors/velocity-GPS/TestCase_90_1206000089,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_91_1206000090,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_92_1206000091,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_93_1206000092,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_94_1206000093,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-GPS/TestCase_95_1206000094,SIL,Sensor,0.8,1.0
SIL-Sensors/velocity-GPS/TestCase_96_1206000095,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_133_1204000132,SIL,Sensor,0.2,1.0
SIL-Sensors/velocity-baro/TestCase_134_1204000133,SIL,Sensor,1.0,0.6
SIL-Sensors/velocity-baro/TestCase_82_1204000081,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_83_1204000082,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_84_1204000083,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_85_1204000084,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_86_1204000085,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_87_1204000086,SIL,Sensor,0.8,0.6
SIL-Sensors/velocity-baro/TestCase_88_1204000087,SIL,Sensor,0.8,0.6
SIL-Sensors/velocity-baro/TestCase_89_1204000088,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_90_1204000089,SIL,Sensor,1.0,1.0
SIL-Sensors/velocity-baro/TestCase_91_1204000090,SIL,Sensor,0.2,0.0
SIL-Sensors/velocity-baro/TestCase_92_1204000091,SIL,Sensor,1.0,1.0
