feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
jamming_1s_mean,Position.Z,,,,0,17603,0.0,0.088015
jamming_1s_mean,Position.Y,0.21274782707493042,0.7872521729250695,0.0,7861,17603,0.8063391117037645,0.088015
jamming_1s_mean,Position.X,0.22632193912058302,0.7736780608794169,0.1935483870967742,5300,17603,0.5578947368421052,0.088015
jamming_1s_mean,Actuator Outputs,,,,0,17603,0.0,0.088015
jamming_1s_mean,Actuator Outputs+Controls,,,,0,17603,0.0,0.088015
jamming_1s_mean,Actuator Controls,,,,0,17603,0.0,0.088015
jamming_1s_mean,Actuator Thrust,,,,0,17603,0.0,0.088015
jamming_1s_mean,Battery,,,,0,17603,0.0,0.088015
jamming_1s_mean,Velocity,,,,0,17603,0.0,0.088015
jamming_5s_max,Position.Z,,,,0,17616,0.0,0.08808
jamming_5s_max,Position.Y,0.21256244323342416,0.7874375567665759,0.0,7881,17616,0.8083906041645297,0.08808
jamming_5s_max,Position.X,0.22544538835221262,0.7745546116477874,0.24242424242424243,5311,17616,0.5590526315789474,0.08808
jamming_5s_max,Actuator Outputs,,,,0,17616,0.0,0.08808
jamming_5s_max,Actuator Outputs+Controls,,,,0,17616,0.0,0.08808
jamming_5s_max,Actuator Controls,,,,0,17616,0.0,0.08808
jamming_5s_max,Actuator Thrust,,,,0,17616,0.0,0.08808
jamming_5s_max,Battery,,,,0,17616,0.0,0.08808
jamming_5s_max,Velocity,,,,0,17616,0.0,0.08808
noise_5s_mean,Position.Z,,,,0,17616,0.0,0.08808
noise_5s_mean,Position.Y,0.21256244323342416,0.7874375567665759,0.0,7881,17616,0.8083906041645297,0.08808
noise_5s_mean,Position.X,0.2283398210336164,0.7716601789663836,0.8739495798319328,5311,17616,0.5590526315789474,0.08808
noise_5s_mean,Actuator Outputs,,,,0,17616,0.0,0.08808
noise_5s_mean,Actuator Outputs+Controls,,,,0,17616,0.0,0.08808
noise_5s_mean,Actuator Controls,,,,0,17616,0.0,0.08808
noise_5s_mean,Actuator Thrust,,,,0,17616,0.0,0.08808
noise_5s_mean,Battery,,,,0,17616,0.0,0.08808
noise_5s_mean,Velocity,,,,0,17616,0.0,0.08808
noise_5s_std,Position.Z,,,,0,17585,0.0,0.087925
noise_5s_std,Position.Y,0.3165197611600796,0.6834802388399204,0.0,7881,17585,0.8083906041645297,0.087925
noise_5s_std,Position.X,0.32842223759065364,0.6715777624093464,5.4487658238944317e-08,5309,17585,0.5588421052631579,0.087925
noise_5s_std,Actuator Outputs,,,,0,17585,0.0,0.087925
noise_5s_std,Actuator Outputs+Controls,,,,0,17585,0.0,0.087925
noise_5s_std,Actuator Controls,,,,0,17585,0.0,0.087925
noise_5s_std,Actuator Thrust,,,,0,17585,0.0,0.087925
noise_5s_std,Battery,,,,0,17585,0.0,0.087925
noise_5s_std,Velocity,,,,0,17585,0.0,0.087925
hdop_5s_max,Position.Z,,,,0,17616,0.0,0.08808
hdop_5s_max,Position.Y,0.21250567665758402,0.787494323342416,0.0,7881,17616,0.8083906041645297,0.08808
hdop_5s_max,Position.X,0.22436179982046756,0.7756382001795324,0.023602359691128165,5311,17616,0.5590526315789474,0.08808
hdop_5s_max,Actuator Outputs,,,,0,17616,0.0,0.08808
hdop_5s_max,Actuator Outputs+Controls,,,,0,17616,0.0,0.08808
hdop_5s_max,Actuator Controls,,,,0,17616,0.0,0.08808
hdop_5s_max,Actuator Thrust,,,,0,17616,0.0,0.08808
hdop_5s_max,Battery,,,,0,17616,0.0,0.08808
hdop_5s_max,Velocity,,,,0,17616,0.0,0.08808
sats_5s_min,Position.Z,,,,0,17616,0.0,0.08808
sats_5s_min,Position.Y,0.40956716757245404,0.590432832427546,0.7692307692307693,7881,17616,0.8083906041645297,0.08808
sats_5s_min,Position.X,0.4982201631628083,0.5017798368371917,0.7692307692307693,5311,17616,0.5590526315789474,0.08808
sats_5s_min,Actuator Outputs,,,,0,17616,0.0,0.08808
sats_5s_min,Actuator Outputs+Controls,,,,0,17616,0.0,0.08808
sats_5s_min,Actuator Controls,,,,0,17616,0.0,0.08808
sats_5s_min,Actuator Thrust,,,,0,17616,0.0,0.08808
sats_5s_min,Battery,,,,0,17616,0.0,0.08808
sats_5s_min,Velocity,,,,0,17616,0.0,0.08808
gps_step_5s_max,Position.Z,0.5009620552416088,0.5009620552416088,0.5390684895048261,12312,199812,0.9999187850239584,0.99906
gps_step_5s_max,Position.Y,0.6633634416228165,0.6633634416228165,10.866087273078145,9749,199812,1.0,0.99906
gps_step_5s_max,Position.X,0.7405929559890098,0.7405929559890098,50.099172605363485,9499,199812,0.9998947368421053,0.99906
gps_step_5s_max,Actuator Outputs,0.6301578342349998,0.6301578342349998,0.47888986433132397,3468,199812,1.0,0.99906
gps_step_5s_max,Actuator Outputs+Controls,0.6098289883522374,0.6098289883522374,0.47888986433132397,4739,199812,1.0,0.99906
gps_step_5s_max,Actuator Controls,0.5543605087917182,0.5543605087917182,0.26855235650580134,1271,199812,1.0,0.99906
gps_step_5s_max,Actuator Thrust,0.400541287571379,0.599458712428621,0.14201247912987583,113,199812,1.0,0.99906
gps_step_5s_max,Battery,0.5091018891090959,0.5091018891090959,1.6780920033902262,51,199812,1.0,0.99906
gps_step_5s_max,Velocity,0.06164817980032832,0.9383518201996717,37.15047744928012,1193,199812,1.0,0.99906
gps_step_5s_rms,Position.Z,0.5453050062965621,0.5453050062965621,0.4641230058596896,12312,199812,0.9999187850239584,0.99906
gps_step_5s_rms,Position.Y,0.7294025283140447,0.7294025283140447,7.863866775486951,9749,199812,1.0,0.99906
gps_step_5s_rms,Position.X,0.742379030098167,0.742379030098167,17.97799228832122,9499,199812,0.9998947368421053,0.99906
gps_step_5s_rms,Actuator Outputs,0.6530698646231494,0.6530698646231494,0.4695980994381422,3468,199812,1.0,0.99906
gps_step_5s_rms,Actuator Outputs+Controls,0.6261881378455656,0.6261881378455656,0.43986149463297103,4739,199812,1.0,0.99906
gps_step_5s_rms,Actuator Controls,0.5528397283533067,0.5528397283533067,0.25052175155327255,1271,199812,1.0,0.99906
gps_step_5s_rms,Actuator Thrust,0.44847656797389546,0.5515234320261045,0.20082246548419308,113,199812,1.0,0.99906
gps_step_5s_rms,Battery,0.42001795413178583,0.5799820458682141,0.626783853899253,51,199812,1.0,0.99906
gps_step_5s_rms,Velocity,0.062180478149040985,0.9378195218509591,13.33967091734368,1193,199812,1.0,0.99906
gps_speed_residual_cusum_pos,Position.Z,0.39746378461788356,0.6025362153821164,0.14625022976937144,12313,200000,1.0,1.0
gps_speed_residual_cusum_pos,Position.Y,0.7331383839368141,0.7331383839368141,2.2424290487931184,9749,200000,1.0,1.0
gps_speed_residual_cusum_pos,Position.X,0.8042504194736843,0.8042504194736843,2.770458820941828,9500,200000,1.0,1.0
gps_speed_residual_cusum_pos,Actuator Outputs,0.4466571208189158,0.5533428791810842,0.18785384594201834,3468,200000,1.0,1.0
gps_speed_residual_cusum_pos,Actuator Outputs+Controls,0.4496393585144545,0.5503606414855455,0.020221387000453703,4739,200000,1.0,1.0
gps_speed_residual_cusum_pos,Actuator Controls,0.4577765735641227,0.5422234264358773,0.015017602873205462,1271,200000,1.0,1.0
gps_speed_residual_cusum_pos,Actuator Thrust,0.290402389380531,0.709597610619469,0.0002584640373449789,113,200000,1.0,1.0
gps_speed_residual_cusum_pos,Battery,0.3560236274509804,0.6439763725490196,0.01894170933077326,51,200000,1.0,1.0
