feature,category,auc,separation,q99_abs_ratio,n_pos,n_neg,pos_nonnull_frac,neg_nonnull_frac
pitch_error_rate,aileron_rudder_fault,0.48877569439064095,0.511224305609359,1.153586723210346,481,10009,0.9979253112033195,0.6216770186335404
pitch_error_rate,elevator_fault,0.4836903319079337,0.5163096680920662,1.7147869735167398,842,10009,0.9976303317535545,0.6216770186335404
pitch_error_rate,engine_fault,0.4910783071283536,0.5089216928716465,1.2895857497223753,11239,10009,0.7021741846807448,0.6216770186335404
pitch_error_rate,rudder_fault,0.495403931543578,0.504596068456422,1.2710168489725673,976,10009,0.9969356486210419,0.6216770186335404
yaw_error_rate,aileron_fault,0.5002851238788053,0.5002851238788053,1.2322839343278826,3916,10009,0.9982156512872802,0.6216770186335404
yaw_error_rate,aileron_rudder_fault,0.483184260984241,0.5168157390157591,1.0810011438071396,481,10009,0.9979253112033195,0.6216770186335404
yaw_error_rate,elevator_fault,0.4784328902087883,0.5215671097912117,1.022562575851919,842,10009,0.9976303317535545,0.6216770186335404
yaw_error_rate,engine_fault,0.4919774356295812,0.5080225643704188,1.2524992679681868,11239,10009,0.7021741846807448,0.6216770186335404
yaw_error_rate,rudder_fault,0.5029574305256417,0.5029574305256417,1.4863354032589633,976,10009,0.9969356486210419,0.6216770186335404
roll_command_rate,aileron_fault,0.5184075139320474,0.5184075139320474,1.307151782980136,3916,10009,0.9982156512872802,0.6216770186335404
roll_command_rate,aileron_rudder_fault,0.5249993301247172,0.5249993301247172,1.0033465356969686,481,10009,0.9979253112033195,0.6216770186335404
roll_command_rate,elevator_fault,0.5646416443727961,0.5646416443727961,1.0783917182597982,842,10009,0.9976303317535545,0.6216770186335404
roll_command_rate,engine_fault,0.5235548349931987,0.5235548349931987,1.2728903732585242,11239,10009,0.7021741846807448,0.6216770186335404
roll_command_rate,rudder_fault,0.5372729604831062,0.5372729604831062,1.5085277865515028,976,10009,0.9969356486210419,0.6216770186335404
pitch_command_rate,aileron_fault,0.5479308918194259,0.5479308918194259,1.667717058159922,3916,10009,0.9982156512872802,0.6216770186335404
pitch_command_rate,aileron_rudder_fault,0.5301104266035828,0.5301104266035828,1.1645215069082202,481,10009,0.9979253112033195,0.6216770186335404
pitch_command_rate,elevator_fault,0.5187045435829843,0.5187045435829843,2.172332482198358,842,10009,0.9976303317535545,0.6216770186335404
pitch_command_rate,engine_fault,0.5257704137101415,0.5257704137101415,1.9290979626257794,11239,10009,0.7021741846807448,0.6216770186335404
pitch_command_rate,rudder_fault,0.5299351485302572,0.5299351485302572,1.8021895035946967,976,10009,0.9969356486210419,0.6216770186335404
yaw_command_rate,aileron_fault,0.515803409719812,0.515803409719812,1.2281357694944066,3916,10009,0.9982156512872802,0.6216770186335404
